CustomerID,Recency,Frequency,Monetary,Rank,R_Quartile,F_Quartile,M_Quartile,RFMScore,CustomerClass
16943.0,211,3,125.8,1112.0,1,3,3,133,Others
16945.0,21,19,313.21000000000004,479.0,3,4,4,344,Loyal
16947.0,235,1,27.04,2816.5,1,1,2,112,Others
16948.0,138,3,75.0,1641.0,2,3,3,233,Others
16949.0,3,6,153.42000000000002,941.0,4,4,4,444,Best
16950.0,56,3,172.8,846.5,2,3,4,234,BigSpenders
16951.0,134,3,45.2,2214.5,2,3,2,232,Others
16952.0,109,2,12.19,3717.0,2,2,1,221,Others
16953.0,30,1,20.8,3036.0,3,1,2,312,Others
16954.0,0,9,750.7500000000001,199.0,4,4,4,444,Best
16955.0,184,4,91.94999999999999,1389.0,1,3,3,133,Others
16956.0,17,1,17.85,3231.0,4,1,2,412,Others
16957.0,239,2,102.6,1295.0,1,2,3,123,Others
16959.0,87,1,12.75,3666.0,2,1,1,211,Others
16960.0,38,3,4.880000000000001,4127.0,3,3,1,331,Others
16961.0,116,1,20.0,3085.5,2,1,2,212,Others
16963.0,187,1,15.0,3524.5,1,1,1,111,LostCheap
16965.0,226,1,9.120000000000001,3902.0,1,1,1,111,LostCheap
16966.0,8,7,434.4099999999999,344.0,4,4,4,444,Best
16967.0,189,1,15.0,3524.5,1,1,1,111,LostCheap
16968.0,4,2,30.450000000000003,2695.5,4,2,2,422,Others
16969.0,39,3,79.32000000000001,1562.0,3,3,3,333,Others
16971.0,38,1,125.0,1119.0,3,1,3,313,Others
16976.0,267,1,76.32000000000001,1614.0,1,1,3,113,Others
16978.0,77,1,8.5,3928.5,2,1,1,211,Others
16979.0,3,6,115.02,1196.0,4,4,3,443,Loyal
16980.0,255,2,19.349999999999998,3177.0,1,2,2,122,Others
16982.0,60,1,17.0,3339.0,2,1,1,211,Others
16983.0,12,7,131.57999999999998,1077.0,4,4,4,444,Best
16984.0,88,2,8.850000000000001,3911.0,2,2,1,221,Others
16985.0,17,10,484.84000000000003,308.0,4,4,4,444,Best
16986.0,29,2,1810.8,83.0,3,2,4,324,BigSpenders
16987.0,3,7,64.22,1820.0,4,4,3,443,Loyal
16988.0,5,1,19.799999999999997,3140.0,4,1,2,412,Others
16989.0,7,6,405.54999999999995,370.0,4,4,4,444,Best
16990.0,218,1,179.0,804.5,1,1,4,114,BigSpenders
16992.0,10,5,106.64999999999999,1261.0,4,3,3,433,Others
16996.0,30,6,271.94000000000005,546.0,3,4,4,344,Loyal
16997.0,288,3,156.0,930.0,1,3,4,134,BigSpenders
16998.0,149,4,295.0,506.0,1,3,4,134,BigSpenders
16999.0,23,2,29.75,2748.5,3,2,2,322,Others
17001.0,0,11,229.90000000000003,631.0,4,4,4,444,Best
17002.0,85,3,135.2,1052.0,2,3,4,234,BigSpenders
17004.0,46,2,42.05,2286.0,3,2,2,322,Others
17006.0,4,4,91.28,1397.0,4,3,3,433,Others
17007.0,50,6,92.92,1384.0,3,4,3,343,Loyal
17010.0,18,1,10.2,3809.0,3,1,1,311,Others
17011.0,30,1,19.8,3116.5,3,1,2,312,Others
17014.0,8,3,80.45,1542.0,4,3,3,433,Others
17015.0,28,3,43.5,2250.0,3,3,2,332,Others
17017.0,2,20,923.6,161.0,4,4,4,444,Best
17018.0,40,2,92.7,1385.0,3,2,3,323,Others
17019.0,11,4,24.9,2921.0,4,3,2,432,Others
17022.0,31,1,20.8,3036.0,3,1,2,312,Others
17024.0,45,3,95.85,1362.0,3,3,3,333,Others
17025.0,60,3,58.25,1929.5,2,3,3,233,Others
17026.0,185,2,134.43,1058.0,1,2,4,124,BigSpenders
17027.0,78,6,38.7,2396.0,2,4,2,242,Loyal
17029.0,110,2,716.0,208.0,2,2,4,224,BigSpenders
17030.0,63,1,2.9,4225.5,2,1,1,211,Others
17031.0,11,2,83.2,1499.5,4,2,3,423,Others
17033.0,86,3,221.75999999999996,660.0,2,3,4,234,BigSpenders
17034.0,16,3,25.08,2901.0,4,3,2,432,Others
17035.0,245,2,53.11999999999999,2025.0,1,2,3,123,Others
17037.0,87,1,25.5,2864.0,2,1,2,212,Others
17038.0,30,1,5.95,4050.5,3,1,1,311,Others
17040.0,137,1,175.2,832.5,2,1,4,214,BigSpenders
17041.0,26,3,36.6,2463.0,3,3,2,332,Others
17042.0,2,5,88.8,1434.0,4,3,3,433,Others
17043.0,32,4,148.20000000000002,963.0,3,3,4,334,BigSpenders
17044.0,25,1,101.76,1307.0,3,1,3,313,Others
17045.0,113,3,56.46,1951.0,2,3,3,233,Others
17046.0,157,1,30.0,2724.0,1,1,2,112,Others
17047.0,85,3,55.26,1975.0,2,3,3,233,Others
17048.0,117,3,75.35,1633.0,2,3,3,233,Others
17049.0,2,9,259.33000000000004,569.0,4,4,4,444,Best
17050.0,96,6,71.4,1696.0,2,4,3,243,Loyal
17051.0,194,1,2.5,4240.0,1,1,1,111,LostCheap
17052.0,28,1,11.8,3733.0,3,1,1,311,Others
17053.0,130,1,35.400000000000006,2509.0,2,1,2,212,Others
17054.0,28,5,89.22999999999999,1427.0,3,3,3,333,Others
17058.0,81,3,58.400000000000006,1927.0,2,3,3,233,Others
17059.0,29,5,57.89,1934.0,3,3,3,333,Others
17060.0,266,1,17.700000000000003,3260.0,1,1,1,111,LostCheap
17061.0,73,11,710.98,210.0,2,4,4,244,Loyal
17062.0,313,4,18.82,3187.0,1,3,2,132,Others
17063.0,21,7,174.6,840.0,3,4,4,344,Loyal
17064.0,58,3,104.8,1276.5,2,3,3,233,Others
17068.0,12,21,466.00000000000006,316.0,4,4,4,444,Best
17069.0,28,9,152.42,944.0,3,4,4,344,Loyal
17070.0,114,1,3.95,4174.5,2,1,1,211,Others
17071.0,28,9,247.0,591.0,3,4,4,344,Loyal
17073.0,17,4,23.02,2975.0,4,3,2,432,Others
17075.0,17,4,21.419999999999998,3019.0,4,3,2,432,Others
17076.0,36,3,93.9,1376.0,3,3,3,333,Others
17078.0,36,2,69.0,1734.0,3,2,3,323,Others
17079.0,78,1,59.400000000000006,1907.5,2,1,3,213,Others
17080.0,22,2,142.32,1001.0,3,2,4,324,BigSpenders
17081.0,25,2,6.37,4041.0,3,2,1,321,Others
17082.0,33,2,46.160000000000004,2195.0,3,2,2,322,Others
17083.0,109,3,93.4,1380.0,2,3,3,233,Others
17084.0,35,2,38.4,2405.5,3,2,2,322,Others
17085.0,123,5,38.81,2392.0,2,3,2,232,Others
17086.0,7,6,214.89999999999998,676.0,4,4,4,444,Best
17088.0,28,4,77.22,1597.0,3,3,3,333,Others
17090.0,4,7,545.77,268.0,4,4,4,444,Best
17091.0,2,9,141.58999999999997,1006.0,4,4,4,444,Best
17092.0,50,4,48.230000000000004,2143.0,3,3,3,333,Others
17094.0,322,1,8.5,3928.5,1,1,1,111,LostCheap
17095.0,22,3,36.91,2451.0,3,3,2,332,Others
17096.0,15,4,81.44,1527.0,4,3,3,433,Others
17097.0,2,8,64.51,1816.0,4,4,3,443,Loyal
17100.0,18,2,29.85,2742.5,3,2,2,322,Others
17101.0,10,4,256.0,577.0,4,3,4,434,BigSpenders
17102.0,261,1,25.5,2864.0,1,1,2,112,Others
17105.0,159,2,14.3,3610.0,1,2,1,121,Others
17107.0,33,6,545.1,269.0,3,4,4,344,Loyal
17109.0,29,6,38.5,2400.5,3,4,2,342,Loyal
17110.0,165,1,16.5,3381.0,1,1,1,111,LostCheap
17111.0,47,1,15.0,3524.5,3,1,1,311,Others
17114.0,5,8,72.35000000000001,1678.0,4,4,3,443,Loyal
17115.0,8,3,60.599999999999994,1884.0,4,3,3,433,Others
17117.0,288,1,17.0,3339.0,1,1,1,111,LostCheap
17118.0,317,1,16.5,3381.0,1,1,1,111,LostCheap
17119.0,3,2,29.3,2762.5,4,2,2,422,Others
17120.0,233,1,16.5,3381.0,1,1,1,111,LostCheap
17122.0,119,1,19.799999999999997,3140.0,2,1,2,212,Others
17123.0,161,1,25.200000000000003,2890.0,1,1,2,112,Others
17124.0,185,1,15.9,3420.0,1,1,1,111,LostCheap
17125.0,50,1,15.0,3524.5,3,1,1,311,Others
17126.0,152,5,13.959999999999999,3620.0,1,3,1,131,Others
17128.0,334,1,5.9,4058.0,1,1,1,111,LostCheap
17131.0,5,5,86.8,1453.0,4,3,3,433,Others
17133.0,15,7,1174.6999999999998,129.0,4,4,4,444,Best
17134.0,106,2,35.45,2502.0,2,2,2,222,Others
17135.0,16,7,275.06,542.0,4,4,4,444,Best
17138.0,275,1,17.9,3216.5,1,1,2,112,Others
17139.0,15,12,355.71999999999997,417.0,4,4,4,444,Best
17140.0,247,1,7.5,3998.0,1,1,1,111,LostCheap
17142.0,239,1,35.849999999999994,2476.5,1,1,2,112,Others
17144.0,1,2,30.6,2681.5,4,2,2,422,Others
17146.0,105,3,202.55,719.0,2,3,4,234,BigSpenders
17147.0,22,4,78.72,1576.0,3,3,3,333,Others
17148.0,51,1,8.5,3928.5,2,1,1,211,Others
17152.0,194,3,195.55,748.0,1,3,4,134,BigSpenders
17153.0,24,1,17.85,3231.0,3,1,2,312,Others
17154.0,75,1,24.96,2913.0,2,1,2,212,Others
17155.0,17,2,74.0,1656.0,4,2,3,423,Others
17157.0,7,2,37.199999999999996,2441.5,4,2,2,422,Others
17158.0,32,3,72.75,1672.0,3,3,3,333,Others
17159.0,21,3,80.25,1547.0,3,3,3,333,Others
17160.0,31,6,92.96000000000001,1383.0,3,4,3,343,Loyal
17162.0,28,10,132.5,1072.0,3,4,4,344,Loyal
17163.0,21,2,131.7,1075.0,3,2,4,324,BigSpenders
17164.0,32,7,128.46,1092.0,3,4,3,343,Loyal
17165.0,284,1,19.9,3100.0,1,1,2,112,Others
17166.0,38,2,37.35,2433.5,3,2,2,322,Others
17169.0,57,2,33.9,2588.0,2,2,2,222,Others
17171.0,289,1,5.04,4092.0,1,1,1,111,LostCheap
17172.0,78,1,13.919999999999998,3621.5,2,1,1,211,Others
17173.0,5,8,520.8000000000001,285.0,4,4,4,444,Best
17174.0,217,1,19.5,3166.0,1,1,2,112,Others
17175.0,44,4,137.65,1033.0,3,3,4,334,BigSpenders
17176.0,201,1,10.2,3809.0,1,1,1,111,LostCheap
17179.0,178,3,18.520000000000003,3202.0,1,3,2,132,Others
17180.0,56,4,10.979999999999999,3760.0,2,3,1,231,Others
17181.0,57,2,77.97000000000001,1586.0,2,2,3,223,Others
17183.0,7,6,432.03,348.0,4,4,4,444,Best
17186.0,46,2,144.0,986.0,3,2,4,324,BigSpenders
17187.0,226,1,30.599999999999998,2688.0,1,1,2,112,Others
17188.0,11,7,265.72,561.0,4,4,4,444,Best
17189.0,106,2,6.6899999999999995,4033.5,2,2,1,221,Others
17190.0,58,2,205.4,707.0,2,2,4,224,BigSpenders
17191.0,28,7,83.05000000000001,1504.5,3,4,3,343,Loyal
17193.0,35,7,421.05999999999995,357.0,3,4,4,344,Loyal
17194.0,273,2,11.65,3745.0,1,2,1,121,Others
17197.0,29,1,30.0,2724.0,3,1,2,312,Others
17198.0,23,3,7.710000000000001,3987.0,3,3,1,331,Others
17201.0,53,1,0.65,4331.5,2,1,1,211,Others
17203.0,35,6,112.66000000000001,1211.0,3,4,3,343,Loyal
17204.0,175,4,149.45999999999998,955.0,1,3,4,134,BigSpenders
17205.0,53,1,15.12,3465.5,2,1,1,211,Others
17206.0,53,1,34.68,2552.5,2,1,2,212,Others
17211.0,26,8,119.65,1164.0,3,4,3,343,Loyal
17212.0,253,1,3.95,4174.5,1,1,1,111,LostCheap
17213.0,40,7,163.01999999999998,890.0,3,4,4,344,Loyal
17214.0,60,6,131.6,1076.0,2,4,4,244,Loyal
17217.0,234,1,11.8,3733.0,1,1,1,111,LostCheap
17218.0,4,10,39.480000000000004,2378.0,4,4,2,442,Loyal
17219.0,31,1,5.0,4103.0,3,1,1,311,Others
17220.0,24,14,142.38,1000.0,3,4,4,344,Loyal
17221.0,7,2,10.8,3764.0,4,2,1,421,Others
17222.0,65,1,7.5,3998.0,2,1,1,211,Others
17223.0,310,2,60.5,1885.5,1,2,3,123,Others
17226.0,308,1,3.3600000000000003,4202.5,1,1,1,111,LostCheap
17227.0,18,6,44.239999999999995,2240.0,3,4,2,342,Loyal
17228.0,15,8,91.27,1398.0,4,4,3,443,Loyal
17229.0,96,2,4.15,4168.5,2,2,1,221,Others
17230.0,264,8,258.9,572.0,1,4,4,144,Loyal
17231.0,12,10,65.20000000000002,1804.0,4,4,3,443,Loyal
17232.0,2,2,39.3,2382.0,4,2,2,422,Others
17233.0,35,1,23.4,2960.0,3,1,2,312,Others
17234.0,182,1,4.95,4116.0,1,1,1,111,LostCheap
17235.0,25,2,56.25,1955.0,3,2,3,323,Others
17236.0,12,6,80.85,1534.0,4,4,3,443,Loyal
17237.0,11,2,7.93,3977.0,4,2,1,421,Others
17238.0,2,17,93.44000000000003,1379.0,4,4,3,443,Loyal
17239.0,312,1,6.6000000000000005,4037.0,1,1,1,111,LostCheap
17242.0,108,2,99.60000000000001,1328.5,2,2,3,223,Others
17243.0,1,26,591.4000000000001,245.0,4,4,4,444,Best
17244.0,53,1,51.0,2065.0,2,1,3,213,Others
17245.0,204,1,15.299999999999999,3455.5,1,1,1,111,LostCheap
17247.0,15,1,2.08,4259.5,4,1,1,411,Others
17248.0,120,1,4.95,4116.0,2,1,1,211,Others
17250.0,3,2,24.299999999999997,2927.0,4,2,2,422,Others
17251.0,362,1,4.25,4153.5,1,1,1,111,LostCheap
17252.0,116,2,13.35,3643.0,2,2,1,221,Others
17253.0,18,1,14.56,3606.0,3,1,1,311,Others
17254.0,4,2,1.34,4297.0,4,2,1,421,Others
17255.0,40,2,9.64,3880.0,3,2,1,321,Others
17256.0,107,2,140.4,1014.5,2,2,4,224,BigSpenders
17259.0,148,2,10.030000000000001,3837.0,1,2,1,121,Others
17262.0,52,5,731.9100000000001,204.0,2,3,4,234,BigSpenders
17263.0,208,1,0.95,4314.5,1,1,1,111,LostCheap
17265.0,138,2,7.88,3981.0,2,2,1,221,Others
17266.0,2,3,8.2,3959.5,4,3,1,431,Others
17267.0,127,2,26.4,2830.0,2,2,2,222,Others
17268.0,107,4,449.12,333.0,2,3,4,234,BigSpenders
17272.0,42,4,86.39999999999999,1458.0,3,3,3,333,Others
17274.0,35,1,0.83,4326.0,3,1,1,311,Others
17277.0,227,2,25.799999999999997,2845.0,1,2,2,122,Others
17278.0,241,1,25.5,2864.0,1,1,2,112,Others
17279.0,57,1,51.0,2065.0,2,1,3,213,Others
17282.0,130,3,460.02000000000004,322.0,2,3,4,234,BigSpenders
17284.0,60,6,32.61,2630.0,2,4,2,242,Loyal
17286.0,21,1,8.5,3928.5,3,1,1,311,Others
17287.0,26,7,50.73,2071.0,3,4,3,343,Loyal
17288.0,9,7,158.73,910.0,4,4,4,444,Best
17289.0,31,3,18.759999999999998,3189.0,3,3,2,332,Others
17290.0,3,2,7.36,4006.0,4,2,1,421,Others
17291.0,308,1,550.8000000000001,267.0,1,1,4,114,BigSpenders
17293.0,8,9,211.72999999999996,688.0,4,4,4,444,Best
17295.0,28,3,41.400000000000006,2303.0,3,3,2,332,Others
17297.0,17,1,9.95,3854.0,4,1,1,411,Others
17298.0,101,2,37.83,2422.0,2,2,2,222,Others
17299.0,11,4,68.03999999999999,1749.0,4,3,3,433,Others
17301.0,21,1,4.15,4168.5,3,1,1,311,Others
17302.0,14,5,47.7,2152.5,4,3,3,433,Others
17303.0,361,1,1.45,4295.5,1,1,1,111,LostCheap
17306.0,10,19,2607.83,66.0,4,4,4,444,Best
17309.0,95,1,4.949999999999999,4125.5,2,1,1,211,Others
17311.0,78,2,49.9,2108.0,2,2,3,223,Others
17312.0,138,3,267.75,553.0,2,3,4,234,BigSpenders
17313.0,31,1,90.0,1417.5,3,1,3,313,Others
17314.0,24,8,172.80000000000004,845.0,3,4,4,344,Loyal
17315.0,1,38,1069.9899999999998,142.0,4,4,4,444,Best
17317.0,46,3,691.92,212.0,3,3,4,334,BigSpenders
17320.0,100,3,67.6,1758.0,2,3,3,233,Others
17321.0,8,2,45.4,2206.0,4,2,2,422,Others
17323.0,15,7,25.109999999999996,2899.0,4,4,2,442,Loyal
17324.0,17,4,36.449999999999996,2466.0,4,3,2,432,Others
17325.0,280,1,11.7,3740.0,1,1,1,111,LostCheap
17329.0,14,2,13.850000000000001,3627.5,4,2,1,421,Others
17330.0,22,2,158.4,914.0,3,2,4,324,BigSpenders
17331.0,123,1,175.2,832.5,2,1,4,214,BigSpenders
17333.0,85,1,39.599999999999994,2371.0,2,1,2,212,Others
17334.0,302,2,50.099999999999994,2096.5,1,2,3,123,Others
17337.0,151,4,34.92,2534.0,1,3,2,132,Others
17338.0,17,8,90.9,1400.0,4,4,3,443,Loyal
17339.0,94,2,97.80000000000001,1345.0,2,2,3,223,Others
17340.0,29,11,355.62000000000006,418.0,3,4,4,344,Loyal
17341.0,156,3,29.5,2758.5,1,3,2,132,Others
17343.0,355,1,35.7,2487.0,1,1,2,112,Others
17344.0,46,1,5.95,4050.5,3,1,1,311,Others
17345.0,15,4,48.63,2135.0,4,3,3,433,Others
17346.0,3,15,63.91000000000001,1826.0,4,4,3,443,Loyal
17347.0,86,1,228.96,638.0,2,1,4,214,BigSpenders
17348.0,14,5,52.37,2044.0,4,3,3,433,Others
17349.0,179,1,12.75,3666.0,1,1,1,111,LostCheap
17350.0,8,4,55.14,1979.0,4,3,3,433,Others
17351.0,36,3,53.550000000000004,2017.0,3,3,3,333,Others
17353.0,129,2,435.0,342.0,2,2,4,224,BigSpenders
17354.0,50,1,14.25,3611.5,3,1,1,311,Others
17356.0,311,1,28.049999999999997,2790.0,1,1,2,112,Others
17357.0,24,2,75.26,1635.0,3,2,3,323,Others
17358.0,303,2,17.1,3328.0,1,2,1,121,Others
17359.0,11,1,1.25,4304.0,4,1,1,411,Others
17360.0,17,3,16.28,3402.5,4,3,1,431,Others
17361.0,49,3,49.17,2130.0,3,3,3,333,Others
17362.0,239,2,12.2,3716.0,1,2,1,121,Others
17364.0,0,11,231.95999999999998,626.0,4,4,4,444,Best
17365.0,12,8,62.5,1852.0,4,4,3,443,Loyal
17367.0,238,1,17.4,3303.5,1,1,1,111,LostCheap
17368.0,23,8,382.30999999999995,387.0,3,4,4,344,Loyal
17370.0,72,4,69.96,1719.0,2,3,3,233,Others
17371.0,17,3,4.22,4160.0,4,3,1,431,Others
17372.0,40,8,67.25,1767.0,3,4,3,343,Loyal
17373.0,40,4,75.38,1631.0,3,3,3,333,Others
17374.0,218,2,30.9,2675.0,1,2,2,122,Others
17375.0,199,3,13.5,3640.0,1,3,1,131,Others
17376.0,70,2,12.399999999999999,3714.0,2,2,1,221,Others
17377.0,23,20,192.16,761.0,3,4,4,344,Loyal
17379.0,11,1,2.08,4259.5,4,1,1,411,Others
17381.0,8,29,5731.680000000001,27.0,4,4,4,444,Best
17382.0,65,1,50.400000000000006,2081.0,2,1,3,213,Others
17383.0,4,1,2.95,4219.5,4,1,1,411,Others
17384.0,19,2,17.85,3231.0,3,2,2,322,Others
17385.0,14,1,15.0,3524.5,4,1,1,411,Others
17386.0,7,6,439.86000000000007,337.0,4,4,4,444,Best
17387.0,19,2,50.400000000000006,2081.0,3,2,3,323,Others
17388.0,77,4,777.2,193.0,2,3,4,234,BigSpenders
17389.0,0,34,4981.640000000001,31.0,4,4,4,444,Best
17391.0,163,2,305.28000000000003,488.0,1,2,4,124,BigSpenders
17392.0,306,2,3.5999999999999996,4196.0,1,2,1,121,Others
17394.0,219,1,9.95,3854.0,1,1,1,111,LostCheap
17396.0,39,8,1833.65,81.0,3,4,4,344,Loyal
17397.0,22,2,13.850000000000001,3627.5,3,2,1,321,Others
17398.0,114,3,72.3,1680.0,2,3,3,233,Others
17400.0,126,5,40.67,2317.0,2,3,2,232,Others
17402.0,4,13,1039.52,147.0,4,4,4,444,Best
17403.0,36,1,15.0,3524.5,3,1,1,311,Others
17404.0,4,15,3407.88,53.0,4,4,4,444,Best
17405.0,1,3,27.42,2804.5,4,3,2,432,Others
17406.0,333,3,277.9,539.0,1,3,4,134,BigSpenders
17408.0,163,1,12.75,3666.0,1,1,1,111,LostCheap
17409.0,184,2,77.65,1592.0,1,2,3,123,Others
17410.0,16,5,86.7,1454.0,4,3,3,433,Others
17411.0,12,3,47.42,2159.0,4,3,3,433,Others
17412.0,2,7,129.76,1088.0,4,4,3,443,Loyal
17414.0,43,2,194.4,754.0,3,2,4,324,BigSpenders
17415.0,79,1,170.0,857.5,2,1,4,214,BigSpenders
17416.0,29,7,488.49000000000007,304.0,3,4,4,344,Loyal
17418.0,42,2,28.160000000000004,2786.0,3,2,2,322,Others
17419.0,11,12,229.87,632.0,4,4,4,444,Best
17420.0,50,3,60.64999999999999,1882.0,3,3,3,333,Others
17422.0,16,6,130.16,1085.0,4,4,4,444,Best
17423.0,46,2,40.1,2341.0,3,2,2,322,Others
17425.0,19,2,87.2,1450.0,3,2,3,323,Others
17426.0,8,6,130.2,1083.5,4,4,4,444,Best
17427.0,71,1,30.0,2724.0,2,1,2,212,Others
17428.0,0,28,2043.3400000000001,74.0,4,4,4,444,Best
17429.0,128,3,33.519999999999996,2596.0,2,3,2,232,Others
17430.0,32,2,25.8,2844.0,3,2,2,322,Others
17431.0,313,1,5.8500000000000005,4063.0,1,1,1,111,LostCheap
17432.0,18,2,9.65,3879.0,3,2,1,321,Others
17433.0,88,1,0.85,4321.0,2,1,1,211,Others
17434.0,2,7,175.72000000000003,823.0,4,4,4,444,Best
17436.0,1,2,63.3,1834.0,4,2,3,423,Others
17438.0,253,1,25.5,2864.0,1,1,2,112,Others
17440.0,156,3,140.22,1016.0,1,3,4,134,BigSpenders
17442.0,36,6,112.2,1213.0,3,4,3,343,Loyal
17443.0,219,1,534.24,274.0,1,1,4,114,BigSpenders
17444.0,147,3,587.5400000000001,252.0,1,3,4,134,BigSpenders
17446.0,176,2,26.400000000000002,2829.0,1,2,2,122,Others
17447.0,40,2,40.26,2334.5,3,2,2,322,Others
17449.0,2,7,65.86,1794.0,4,4,3,443,Loyal
17450.0,8,46,26768.969999999998,6.0,4,4,4,444,Best
17451.0,1,7,112.15,1214.0,4,4,3,443,Loyal
17453.0,17,2,18.599999999999998,3200.0,4,2,2,422,Others
17454.0,192,4,69.8,1721.0,1,3,3,133,Others
17455.0,203,1,16.5,3381.0,1,1,1,111,LostCheap
17456.0,365,1,10.2,3809.0,1,1,1,111,LostCheap
17457.0,126,5,826.5999999999999,183.0,2,3,4,234,BigSpenders
17458.0,15,1,12.450000000000001,3711.5,4,1,1,411,Others
17459.0,43,2,8.73,3914.0,3,2,1,321,Others
17460.0,94,6,138.70000000000002,1028.0,2,4,4,244,Loyal
17461.0,22,3,34.099999999999994,2574.0,3,3,2,332,Others
17462.0,60,2,98.36,1339.0,2,2,3,223,Others
17463.0,16,5,64.95,1811.0,4,3,3,433,Others
17464.0,158,1,71.4,1696.0,1,1,3,113,Others
17466.0,10,2,30.450000000000003,2695.5,4,2,2,422,Others
17468.0,10,2,47.0,2170.5,4,2,2,422,Others
17469.0,16,5,114.39999999999999,1202.0,4,3,3,433,Others
17470.0,44,5,83.82,1489.0,3,3,3,333,Others
17472.0,191,3,23.82,2936.0,1,3,2,132,Others
17475.0,79,1,26.099999999999998,2836.0,2,1,2,212,Others
17480.0,77,1,35.400000000000006,2509.0,2,1,2,212,Others
17481.0,3,4,59.400000000000006,1907.5,4,3,3,433,Others
17483.0,65,3,58.5,1922.5,2,3,3,233,Others
17486.0,261,1,17.0,3339.0,1,1,1,111,LostCheap
17489.0,58,2,25.2,2897.0,2,2,2,222,Others
17490.0,0,7,299.94,494.0,4,4,4,444,Best
17491.0,1,10,489.90999999999997,302.0,4,4,4,444,Best
17492.0,248,1,10.2,3809.0,1,1,1,111,LostCheap
17495.0,7,2,50.28,2089.5,4,2,3,423,Others
17496.0,358,1,9.0,3905.0,1,1,1,111,LostCheap
17498.0,75,1,15.0,3524.5,2,1,1,211,Others
17499.0,289,1,20.4,3056.5,1,1,2,112,Others
17500.0,17,3,1105.0,135.0,4,3,4,434,BigSpenders
17501.0,220,2,25.950000000000003,2839.5,1,2,2,122,Others
17502.0,9,4,108.30000000000001,1244.5,4,3,3,433,Others
17503.0,2,2,59.96,1897.0,4,2,3,423,Others
17504.0,206,9,289.28,515.0,1,4,4,144,Loyal
17505.0,161,2,49.65,2120.0,1,2,3,123,Others
17506.0,75,1,25.0,2906.0,2,1,2,212,Others
17507.0,261,2,15.149999999999999,3463.5,1,2,1,121,Others
17508.0,280,1,9.899999999999999,3871.0,1,1,1,111,LostCheap
17509.0,57,8,134.19,1061.0,2,4,4,244,Loyal
17510.0,24,1,22.5,2992.5,3,1,2,312,Others
17511.0,2,31,3573.33,50.0,4,4,4,444,Best
17512.0,28,10,589.5200000000001,249.0,3,4,4,344,Loyal
17513.0,72,1,70.8,1705.0,2,1,3,213,Others
17514.0,128,1,2.95,4219.5,2,1,1,211,Others
17515.0,31,4,43.2,2257.0,3,3,2,332,Others
17516.0,15,5,28.75,2774.0,4,3,2,432,Others
17517.0,308,1,11.7,3740.0,1,1,1,111,LostCheap
17519.0,17,6,121.10000000000001,1149.0,4,4,3,443,Loyal
17520.0,53,1,15.0,3524.5,2,1,1,211,Others
17521.0,29,3,35.16,2523.5,3,3,2,332,Others
17522.0,1,5,119.29999999999998,1168.0,4,3,3,433,Others
17523.0,11,4,150.95999999999998,948.0,4,3,4,434,BigSpenders
17524.0,361,1,8.25,3953.0,1,1,1,111,LostCheap
17525.0,359,1,102.0,1303.0,1,1,3,113,Others
17526.0,4,4,203.20000000000002,718.0,4,3,4,434,BigSpenders
17527.0,53,4,103.56,1288.0,2,3,3,233,Others
17528.0,1,8,115.24,1194.0,4,4,3,443,Loyal
17530.0,1,10,144.17000000000002,984.0,4,4,4,444,Best
17531.0,190,1,15.9,3420.0,1,1,1,111,LostCheap
17534.0,53,1,24.96,2913.0,2,1,2,212,Others
17535.0,280,1,10.2,3809.0,1,1,1,111,LostCheap
17536.0,177,1,25.5,2864.0,1,1,2,112,Others
17537.0,29,2,24.669999999999998,2925.0,3,2,2,322,Others
17538.0,25,1,7.9,3979.5,3,1,1,311,Others
17540.0,24,2,35.550000000000004,2498.0,3,2,2,322,Others
17542.0,269,1,20.4,3056.5,1,1,2,112,Others
17545.0,43,3,16.15,3407.0,3,3,1,331,Others
17548.0,233,1,30.0,2724.0,1,1,2,112,Others
17549.0,23,2,46.8,2180.0,3,2,2,322,Others
17550.0,197,3,5.65,4070.0,1,3,1,131,Others
17551.0,359,1,17.0,3339.0,1,1,1,111,LostCheap
17552.0,60,4,71.4,1696.0,2,3,3,233,Others
17553.0,129,1,237.60000000000002,613.5,2,1,4,214,BigSpenders
17554.0,1,5,159.06,909.0,4,3,4,434,BigSpenders
17555.0,19,2,9.85,3875.0,3,2,1,321,Others
17556.0,205,1,10.5,3780.0,1,1,1,111,LostCheap
17557.0,14,3,42.75,2268.5,4,3,2,432,Others
17560.0,94,5,202.3,725.0,2,3,4,234,BigSpenders
17561.0,19,1,6.25,4044.0,3,1,1,311,Others
17562.0,14,7,140.98,1010.0,4,4,4,444,Best
17564.0,24,3,24.0,2931.0,3,3,2,332,Others
17566.0,8,2,11.64,3746.0,4,2,1,421,Others
17567.0,7,8,226.94,644.0,4,4,4,444,Best
17569.0,332,1,17.700000000000003,3260.0,1,1,1,111,LostCheap
17571.0,50,4,55.1,1980.0,3,3,3,333,Others
17572.0,71,4,87.6,1446.0,2,3,3,233,Others
17573.0,29,3,29.46,2761.0,3,3,2,332,Others
17574.0,242,1,35.7,2487.0,1,1,2,112,Others
17576.0,8,19,146.8,969.0,4,4,4,444,Best
17578.0,218,1,18.72,3195.5,1,1,2,112,Others
17579.0,4,3,63.800000000000004,1828.0,4,3,3,433,Others
