CustomerID,LastPurshaceDate,Recency,Frequency,Monetary,Rank,R_Quartile,F_Quartile,M_Quartile,RFMScore
17017.0,2011-12-07,2,17,823.4,155.0,4,4,4,444
17018.0,2011-10-30,40,2,92.7,1186.0,3,2,3,323
17019.0,2011-11-28,11,3,14.700000000000001,3175.5,4,3,1,431
17022.0,2011-11-08,31,1,20.8,2663.0,3,1,2,312
17024.0,2011-10-25,45,3,95.85,1158.0,3,3,3,333
17025.0,2011-10-10,60,1,30.0,2386.5,2,1,2,212
17026.0,2011-06-07,185,1,121.67999999999999,965.0,1,1,4,114
17027.0,2011-09-22,78,6,38.7,2096.0,2,4,2,242
17029.0,2011-08-21,110,2,716.0,175.0,2,2,4,224
17030.0,2011-10-07,63,1,2.9,3747.5,2,1,1,211
17031.0,2011-11-28,11,2,83.2,1278.5,4,2,3,423
17033.0,2011-09-14,86,3,221.75999999999996,555.0,2,3,4,234
17034.0,2011-11-23,16,3,25.08,2538.0,4,3,2,432
17035.0,2011-04-08,245,2,53.11999999999999,1747.0,1,2,3,123
17037.0,2011-09-13,87,1,25.5,2507.5,2,1,2,212
17038.0,2011-11-09,30,1,5.95,3571.0,3,1,1,311
17040.0,2011-07-25,137,1,175.2,699.5,1,1,4,114
17041.0,2011-11-13,26,3,36.6,2161.0,3,3,2,332
17042.0,2011-12-07,2,5,88.8,1223.0,4,3,3,433
17043.0,2011-11-07,32,4,148.20000000000002,811.0,3,3,4,334
17044.0,2011-11-14,25,1,101.76,1109.0,3,1,3,313
17045.0,2011-08-18,113,3,56.46,1684.0,2,3,3,233
17046.0,2011-07-05,157,1,30.0,2386.5,1,1,2,112
17047.0,2011-09-15,85,3,55.26,1704.0,2,3,3,233
17048.0,2011-08-14,117,3,75.35,1395.0,2,3,3,233
17049.0,2011-12-07,2,9,259.33000000000004,482.0,4,4,4,444
17050.0,2011-09-04,96,6,71.4,1444.5,2,4,3,243
17051.0,2011-05-29,194,1,2.5,3762.0,1,1,1,111
17052.0,2011-11-11,28,1,11.8,3289.0,3,1,1,311
17053.0,2011-08-01,130,1,35.400000000000006,2200.5,2,1,2,212
17054.0,2011-11-11,28,5,89.22999999999999,1217.0,3,3,3,333
17058.0,2011-09-19,81,3,58.400000000000006,1662.0,2,3,3,233
17059.0,2011-11-10,29,4,51.59,1775.0,3,3,3,333
17060.0,2011-03-18,266,1,17.700000000000003,2860.0,1,1,2,112
17061.0,2011-09-27,73,11,710.98,177.0,2,4,4,244
17062.0,2011-01-30,313,3,14.260000000000002,3183.0,1,3,1,131
17063.0,2011-11-18,21,7,174.6,706.0,3,4,4,344
17064.0,2011-10-12,58,3,104.8,1086.5,2,3,3,233
17068.0,2011-11-27,12,20,459.75000000000006,265.0,4,4,4,444
17069.0,2011-11-11,28,8,126.92000000000002,933.0,3,4,4,344
17070.0,2011-08-17,114,1,3.95,3693.5,2,1,1,211
17071.0,2011-11-11,28,9,247.0,501.0,3,4,4,344
17073.0,2011-11-22,17,4,23.02,2607.0,4,3,2,432
17075.0,2011-11-22,17,4,21.419999999999998,2648.0,4,3,2,432
17076.0,2011-11-03,36,3,93.9,1175.0,3,3,3,333
17078.0,2011-11-03,36,2,69.0,1480.0,3,2,3,323
17079.0,2011-09-22,78,1,59.400000000000006,1646.0,2,1,3,213
17080.0,2011-11-17,22,2,142.32,841.0,3,2,4,324
17081.0,2011-11-14,25,2,6.37,3562.0,3,2,1,321
17082.0,2011-11-06,33,2,46.160000000000004,1907.0,3,2,3,323
17083.0,2011-08-22,109,3,93.4,1177.0,2,3,3,233
17084.0,2011-11-04,35,2,38.4,2105.0,3,2,2,322
17085.0,2011-08-08,123,5,38.81,2092.0,2,3,2,232
17086.0,2011-12-02,7,6,214.89999999999998,571.0,4,4,4,444
17088.0,2011-11-11,28,4,77.22,1369.0,3,3,3,333
17090.0,2011-12-05,4,7,545.77,222.0,4,4,4,444
17091.0,2011-12-07,2,8,116.39,1007.0,4,4,3,443
17092.0,2011-10-20,50,4,48.230000000000004,1854.0,2,3,3,233
17094.0,2011-01-21,322,1,8.5,3460.5,1,1,1,111
17095.0,2011-11-17,22,3,36.91,2151.0,3,3,2,332
17096.0,2011-11-24,15,4,81.44,1303.0,4,3,3,433
17100.0,2011-11-21,18,2,29.85,2402.5,3,2,2,322
17101.0,2011-11-29,10,4,256.0,491.0,4,3,4,434
17102.0,2011-03-23,261,1,25.5,2507.5,1,1,2,112
17105.0,2011-07-03,159,2,14.3,3182.0,1,2,1,121
17107.0,2011-11-06,33,6,545.1,223.0,3,4,4,344
17109.0,2011-11-10,29,6,38.5,2101.0,3,4,2,342
17110.0,2011-06-27,165,1,16.5,2972.0,1,1,1,111
17111.0,2011-10-23,47,1,15.0,3106.0,3,1,1,311
17114.0,2011-12-04,5,8,72.35000000000001,1428.0,4,4,3,443
17115.0,2011-12-01,8,3,60.599999999999994,1625.0,4,3,3,433
17117.0,2011-02-24,288,1,17.0,2929.5,1,1,1,111
17118.0,2011-01-26,317,1,16.5,2972.0,1,1,1,111
17119.0,2011-12-06,3,2,29.3,2418.5,4,2,2,422
17120.0,2011-04-20,233,1,16.5,2972.0,1,1,1,111
17122.0,2011-08-12,119,1,19.799999999999997,2754.5,2,1,2,212
17123.0,2011-07-01,161,1,25.200000000000003,2529.5,1,1,2,112
17124.0,2011-06-07,185,1,15.9,3012.0,1,1,1,111
17125.0,2011-10-20,50,1,15.0,3106.0,2,1,1,211
17126.0,2011-07-10,152,5,13.959999999999999,3191.0,1,3,1,131
17128.0,2011-01-09,334,1,5.9,3579.5,1,1,1,111
17131.0,2011-12-04,5,5,86.8,1239.0,4,3,3,433
17133.0,2011-11-24,15,7,1174.6999999999998,110.0,4,4,4,444
17134.0,2011-08-25,106,2,35.45,2194.0,2,2,2,222
17135.0,2011-11-23,16,6,254.89999999999998,492.0,4,4,4,444
17138.0,2011-03-09,275,1,17.9,2819.0,1,1,2,112
17139.0,2011-11-24,15,12,355.71999999999997,346.0,4,4,4,444
17140.0,2011-04-06,247,1,7.5,3522.0,1,1,1,111
17142.0,2011-04-14,239,1,35.849999999999994,2170.5,1,1,2,112
17144.0,2011-12-08,1,2,30.6,2349.0,4,2,2,422
17146.0,2011-08-26,105,3,202.55,608.0,2,3,4,234
17147.0,2011-11-17,22,4,78.72,1349.0,3,3,3,333
17148.0,2011-10-19,51,1,8.5,3460.5,2,1,1,211
17152.0,2011-05-29,194,3,195.55,630.0,1,3,4,134
17153.0,2011-11-15,24,1,17.85,2832.5,3,1,2,312
17154.0,2011-09-25,75,1,24.96,2548.0,2,1,2,212
17155.0,2011-11-22,17,2,74.0,1411.0,4,2,3,423
17157.0,2011-12-02,7,2,37.199999999999996,2141.5,4,2,2,422
17158.0,2011-11-07,32,3,72.75,1425.0,3,3,3,333
17159.0,2011-11-18,21,3,80.25,1319.0,3,3,3,333
17160.0,2011-11-08,31,6,92.96000000000001,1184.0,3,4,3,343
17162.0,2011-11-11,28,10,132.5,905.0,3,4,4,344
17163.0,2011-11-18,21,2,131.7,908.0,3,2,4,324
17164.0,2011-11-07,32,7,128.46,921.0,3,4,4,344
17165.0,2011-02-28,284,1,19.9,2720.5,1,1,2,112
17166.0,2011-11-01,38,2,37.35,2134.5,3,2,2,322
17169.0,2011-10-13,57,2,33.9,2265.5,2,2,2,222
17171.0,2011-02-23,289,1,5.04,3612.0,1,1,1,111
17172.0,2011-09-22,78,1,13.919999999999998,3192.5,2,1,1,211
17173.0,2011-12-04,5,8,520.8000000000001,234.0,4,4,4,444
17174.0,2011-05-06,217,1,19.5,2775.5,1,1,2,112
17175.0,2011-10-26,44,4,137.65,871.0,3,3,4,334
17176.0,2011-05-22,201,1,10.2,3358.5,1,1,1,111
17179.0,2011-06-14,178,3,18.520000000000003,2806.0,1,3,2,132
17180.0,2011-10-14,56,4,10.979999999999999,3313.0,2,3,1,231
17181.0,2011-10-13,57,1,1.65,3811.5,2,1,1,211
17183.0,2011-12-02,7,6,432.03,291.0,4,4,4,444
17186.0,2011-10-24,46,2,144.0,829.0,3,2,4,324
17187.0,2011-04-27,226,1,30.599999999999998,2354.5,1,1,2,112
17188.0,2011-11-28,11,7,265.72,474.0,4,4,4,444
17189.0,2011-08-25,106,2,6.6899999999999995,3553.0,2,2,1,221
17190.0,2011-10-12,58,2,205.4,599.0,2,2,4,224
17191.0,2011-11-11,28,4,61.75,1607.0,3,3,3,333
17193.0,2011-11-04,35,7,421.05999999999995,298.0,3,4,4,344
17194.0,2011-03-11,273,2,11.65,3301.0,1,2,1,121
17197.0,2011-11-10,29,1,30.0,2386.5,3,1,2,312
17198.0,2011-11-16,23,2,6.460000000000001,3561.0,3,2,1,321
17201.0,2011-10-17,53,1,0.65,3856.0,2,1,1,211
17203.0,2011-11-04,35,6,112.66000000000001,1030.0,3,4,3,343
17204.0,2011-06-17,175,4,149.45999999999998,803.0,1,3,4,134
17205.0,2011-10-17,53,1,15.12,3054.5,2,1,1,211
17206.0,2011-10-17,53,1,34.68,2235.5,2,1,2,212
17211.0,2011-11-13,26,7,114.55,1018.0,3,4,3,343
17212.0,2011-03-31,253,1,3.95,3693.5,1,1,1,111
17213.0,2011-10-30,40,6,131.22000000000003,913.0,3,4,4,344
17214.0,2011-10-10,60,6,131.6,909.0,2,4,4,244
17217.0,2011-04-19,234,1,11.8,3289.0,1,1,1,111
17218.0,2011-12-05,4,9,38.64000000000001,2100.0,4,4,2,442
17219.0,2011-11-08,31,1,5.0,3622.0,3,1,1,311
17220.0,2011-11-15,24,14,142.38,840.0,3,4,4,344
17221.0,2011-12-02,7,2,10.8,3316.5,4,2,1,421
17222.0,2011-10-05,65,1,7.5,3522.0,2,1,1,211
17223.0,2011-02-02,310,1,25.5,2507.5,1,1,2,112
17226.0,2011-02-04,308,1,3.3600000000000003,3722.5,1,1,1,111
17227.0,2011-11-21,18,5,43.29,1961.0,3,3,2,332
17228.0,2011-11-24,15,6,62.919999999999995,1588.0,4,4,3,443
17229.0,2011-09-04,96,2,4.15,3687.5,2,2,1,221
17230.0,2011-03-20,264,8,258.9,485.0,1,4,4,144
17231.0,2011-11-27,12,10,65.20000000000002,1548.0,4,4,3,443
17232.0,2011-12-07,2,2,39.3,2080.0,4,2,2,422
17233.0,2011-11-04,35,1,23.4,2592.0,3,1,2,312
17234.0,2011-06-10,182,1,4.95,3635.5,1,1,1,111
17235.0,2011-11-14,25,1,6.75,3549.0,3,1,1,311
17236.0,2011-11-27,12,6,80.85,1309.0,4,4,3,443
17237.0,2011-11-28,11,2,7.93,3503.0,4,2,1,421
17238.0,2011-12-07,2,15,79.59,1332.0,4,4,3,443
17239.0,2011-01-31,312,1,6.6000000000000005,3557.0,1,1,1,111
17242.0,2011-08-23,108,2,99.60000000000001,1126.5,2,2,3,223
17243.0,2011-12-08,1,25,559.8,217.0,4,4,4,444
17244.0,2011-10-17,53,1,51.0,1783.0,2,1,3,213
17245.0,2011-05-19,204,1,15.299999999999999,3046.0,1,1,1,111
17247.0,2011-11-24,15,1,2.08,3781.0,4,1,1,411
17248.0,2011-08-11,120,1,4.95,3635.5,2,1,1,211
17250.0,2011-12-06,3,2,24.299999999999997,2562.0,4,2,2,422
17251.0,2010-12-12,362,1,4.25,3671.5,1,1,1,111
17252.0,2011-08-15,116,2,13.35,3214.0,2,2,1,221
17253.0,2011-11-21,18,1,14.56,3178.0,3,1,1,311
17254.0,2011-12-05,4,2,1.34,3819.0,4,2,1,421
17255.0,2011-10-30,40,2,9.64,3419.0,3,2,1,321
17256.0,2011-08-24,107,2,140.4,853.0,2,2,4,224
17259.0,2011-07-14,148,1,2.08,3781.0,1,1,1,111
17262.0,2011-10-18,52,4,650.5500000000001,184.0,2,3,4,234
17263.0,2011-05-15,208,1,0.95,3838.5,1,1,1,111
17265.0,2011-07-24,138,2,7.88,3507.0,1,2,1,121
17266.0,2011-12-07,2,3,8.2,3486.0,4,3,1,431
17267.0,2011-08-04,127,2,26.4,2477.0,2,2,2,222
17268.0,2011-08-24,107,4,449.12,274.0,2,3,4,234
17272.0,2011-10-28,42,4,86.39999999999999,1246.0,3,3,3,333
17274.0,2011-11-04,35,1,0.83,3851.0,3,1,1,311
17277.0,2011-04-26,227,2,25.799999999999997,2489.0,1,2,2,122
17278.0,2011-04-12,241,1,25.5,2507.5,1,1,2,112
17279.0,2011-10-13,57,1,51.0,1783.0,2,1,3,213
17282.0,2011-08-01,130,3,460.02000000000004,264.0,2,3,4,234
17284.0,2011-10-10,60,6,32.61,2303.0,2,4,2,242
17286.0,2011-11-18,21,1,8.5,3460.5,3,1,1,311
17287.0,2011-11-13,26,5,46.230000000000004,1905.0,3,3,3,333
17288.0,2011-11-30,9,7,158.73,764.0,4,4,4,444
17289.0,2011-11-08,31,3,18.759999999999998,2794.0,3,3,2,332
17290.0,2011-12-06,3,2,7.36,3530.0,4,2,1,421
17291.0,2011-02-04,308,1,550.8000000000001,221.0,1,1,4,114
17293.0,2011-12-01,8,9,211.72999999999996,581.0,4,4,4,444
17295.0,2011-11-11,28,3,41.400000000000006,2007.0,3,3,2,332
17297.0,2011-11-22,17,1,9.95,3394.5,4,1,1,411
17298.0,2011-08-30,101,2,37.83,2123.0,2,2,2,222
17299.0,2011-11-28,11,4,68.03999999999999,1498.0,4,3,3,433
17301.0,2011-11-18,21,1,4.15,3687.5,3,1,1,311
17302.0,2011-11-25,14,5,47.7,1865.5,4,3,3,433
17303.0,2010-12-13,361,1,1.45,3817.5,1,1,1,111
17306.0,2011-11-29,10,19,2607.83,56.0,4,4,4,444
17309.0,2011-09-05,95,1,4.949999999999999,3646.0,2,1,1,211
17311.0,2011-09-22,78,2,49.9,1822.0,2,2,3,223
17312.0,2011-07-24,138,3,267.75,466.0,1,3,4,134
17313.0,2011-11-08,31,1,90.0,1208.0,3,1,3,313
17314.0,2011-11-15,24,8,172.80000000000004,709.0,3,4,4,344
17315.0,2011-12-08,1,38,1069.9899999999998,118.0,4,4,4,444
17317.0,2011-10-24,46,3,691.92,178.0,3,3,4,334
17320.0,2011-08-31,100,2,43.75,1953.0,2,2,2,222
17321.0,2011-12-01,8,2,45.4,1918.5,4,2,3,423
17323.0,2011-11-24,15,7,25.109999999999996,2536.0,4,4,2,442
17324.0,2011-11-22,17,3,35.5,2192.0,4,3,2,432
17325.0,2011-03-04,280,1,11.7,3296.0,1,1,1,111
17329.0,2011-11-25,14,2,13.850000000000001,3197.5,4,2,1,421
17330.0,2011-11-17,22,2,158.4,767.0,3,2,4,324
17331.0,2011-08-08,123,1,175.2,699.5,2,1,4,214
17333.0,2011-09-15,85,1,39.599999999999994,2070.0,2,1,2,212
17334.0,2011-02-10,302,2,50.099999999999994,1810.5,1,2,3,123
17337.0,2011-07-11,151,4,34.92,2222.0,1,3,2,132
17338.0,2011-11-22,17,8,90.9,1196.0,4,4,3,443
17339.0,2011-09-06,94,2,97.80000000000001,1143.0,2,2,3,223
17340.0,2011-11-10,29,10,288.12,438.0,3,4,4,344
17341.0,2011-07-06,156,2,24.46,2561.0,1,2,2,122
17343.0,2010-12-19,355,1,35.7,2180.5,1,1,2,112
17344.0,2011-10-24,46,1,5.95,3571.0,3,1,1,311
17345.0,2011-11-24,15,4,48.63,1848.0,4,3,3,433
17346.0,2011-12-06,3,14,62.96000000000001,1587.0,4,4,3,443
17347.0,2011-09-14,86,1,228.96,537.0,2,1,4,214
17348.0,2011-11-25,14,5,52.37,1762.0,4,3,3,433
17349.0,2011-06-13,179,1,12.75,3231.5,1,1,1,111
17350.0,2011-12-01,8,4,55.14,1707.0,4,3,3,433
17351.0,2011-11-03,36,3,53.550000000000004,1738.5,3,3,3,333
17353.0,2011-08-02,129,2,435.0,282.0,2,2,4,224
17354.0,2011-10-20,50,1,14.25,3184.0,2,1,1,211
17356.0,2011-02-01,311,1,28.049999999999997,2443.0,1,1,2,112
17357.0,2011-11-15,24,2,75.26,1397.0,3,2,3,323
17358.0,2011-02-09,303,2,17.1,2918.0,1,2,1,121
17359.0,2011-11-28,11,1,1.25,3826.5,4,1,1,411
17360.0,2011-11-22,17,3,16.28,2994.5,4,3,1,431
17361.0,2011-10-21,49,3,49.17,1843.0,3,3,3,333
17362.0,2011-04-14,239,2,12.2,3274.0,1,2,1,121
17364.0,2011-12-09,0,11,231.95999999999998,528.0,4,4,4,444
17365.0,2011-11-27,12,8,62.5,1598.0,4,4,3,443
17367.0,2011-04-15,238,1,17.4,2898.0,1,1,1,111
17368.0,2011-11-16,23,8,382.30999999999995,321.0,3,4,4,344
17370.0,2011-09-28,72,4,69.96,1468.0,2,3,3,233
17371.0,2011-11-22,17,3,4.22,3678.0,4,3,1,431
17372.0,2011-10-30,40,8,67.25,1516.0,3,4,3,343
17373.0,2011-10-30,40,4,75.38,1394.0,3,3,3,333
17374.0,2011-05-05,218,2,30.9,2343.0,1,2,2,122
17375.0,2011-05-24,199,3,13.5,3211.0,1,3,1,131
17376.0,2011-09-30,70,2,12.399999999999999,3272.0,2,2,1,221
17377.0,2011-11-16,23,19,142.66,839.0,3,4,4,344
17379.0,2011-11-28,11,1,2.08,3781.0,4,1,1,411
17381.0,2011-12-01,8,26,4113.84,27.0,4,4,4,444
17382.0,2011-10-05,65,1,50.400000000000006,1797.0,2,1,3,213
17383.0,2011-12-05,4,1,2.95,3741.5,4,1,1,411
17384.0,2011-11-20,19,2,17.85,2832.5,3,2,2,322
17385.0,2011-11-25,14,1,15.0,3106.0,4,1,1,411
17386.0,2011-12-02,7,6,439.86000000000007,278.0,4,4,4,444
17387.0,2011-11-20,19,2,50.400000000000006,1797.0,3,2,3,323
17388.0,2011-09-23,77,4,777.2,165.0,2,3,4,234
17389.0,2011-12-09,0,34,4981.640000000001,20.0,4,4,4,444
17391.0,2011-06-29,163,2,305.28000000000003,408.0,1,2,4,124
17392.0,2011-02-06,306,2,3.5999999999999996,3716.0,1,2,1,121
17394.0,2011-05-04,219,1,9.95,3394.5,1,1,1,111
17396.0,2011-10-31,39,7,1762.4,75.0,3,4,4,344
17397.0,2011-11-17,22,2,13.850000000000001,3197.5,3,2,1,321
17398.0,2011-08-17,114,3,72.3,1431.0,2,3,3,233
17400.0,2011-08-05,126,5,40.67,2020.0,2,3,2,232
17402.0,2011-12-05,4,11,763.22,167.0,4,4,4,444
17403.0,2011-11-03,36,1,15.0,3106.0,3,1,1,311
17405.0,2011-12-08,1,3,27.42,2456.5,4,3,2,432
17406.0,2011-01-10,333,2,267.7,467.0,1,2,4,124
17408.0,2011-06-29,163,1,12.75,3231.5,1,1,1,111
17409.0,2011-06-08,184,2,77.65,1366.0,1,2,3,123
17410.0,2011-11-23,16,5,86.7,1240.0,4,3,3,433
17411.0,2011-11-27,12,3,47.42,1873.0,4,3,3,433
17412.0,2011-12-07,2,6,113.26,1028.5,4,4,3,443
17414.0,2011-10-27,43,2,194.4,636.0,3,2,4,324
17415.0,2011-09-21,79,1,170.0,719.5,2,1,4,214
17416.0,2011-11-10,29,7,488.49000000000007,248.0,3,4,4,344
17418.0,2011-10-28,42,2,28.160000000000004,2439.0,3,2,2,322
17419.0,2011-11-28,11,10,197.51999999999998,626.0,4,4,4,444
17420.0,2011-10-20,50,2,40.7,2019.0,2,2,2,222
17422.0,2011-11-23,16,6,130.16,917.0,4,4,4,444
17423.0,2011-10-24,46,2,40.1,2043.0,3,2,2,322
17425.0,2011-11-20,19,2,87.2,1236.0,3,2,3,323
17426.0,2011-12-01,8,6,130.2,915.5,4,4,4,444
17427.0,2011-09-29,71,1,30.0,2386.5,2,1,2,212
17428.0,2011-12-09,0,27,2010.3400000000001,63.0,4,4,4,444
17429.0,2011-08-03,128,3,33.519999999999996,2273.0,2,3,2,232
17430.0,2011-11-07,32,2,25.8,2487.5,3,2,2,322
17431.0,2011-01-30,313,1,5.8500000000000005,3585.0,1,1,1,111
17432.0,2011-11-21,18,2,9.65,3418.0,3,2,1,321
17433.0,2011-09-12,88,1,0.85,3845.5,2,1,1,211
17434.0,2011-12-07,2,7,175.72000000000003,690.0,4,4,4,444
17436.0,2011-12-08,1,2,63.3,1580.0,4,2,3,423
17438.0,2011-03-31,253,1,25.5,2507.5,1,1,2,112
17440.0,2011-07-06,156,3,140.22,854.0,1,3,4,134
17442.0,2011-11-03,36,6,112.2,1031.0,3,4,3,343
17446.0,2011-06-16,176,2,26.400000000000002,2476.0,1,2,2,122
17447.0,2011-10-30,40,2,40.26,2036.5,3,2,2,322
17449.0,2011-12-07,2,7,65.86,1537.0,4,4,3,443
17450.0,2011-12-01,8,44,25953.51,6.0,4,4,4,444
17451.0,2011-12-08,1,7,112.15,1032.0,4,4,3,443
17453.0,2011-11-22,17,2,18.599999999999998,2804.0,4,2,2,422
17454.0,2011-05-31,192,4,69.8,1470.0,1,3,3,133
17455.0,2011-05-20,203,1,16.5,2972.0,1,1,1,111
17456.0,2010-12-09,365,1,10.2,3358.5,1,1,1,111
17457.0,2011-08-05,126,5,826.5999999999999,154.0,2,3,4,234
17458.0,2011-11-24,15,1,12.450000000000001,3269.5,4,1,1,411
17459.0,2011-10-27,43,2,8.73,3450.0,3,2,1,321
17460.0,2011-09-06,94,4,68.4,1492.5,2,3,3,233
17461.0,2011-11-17,22,3,34.099999999999994,2255.0,3,3,2,332
17462.0,2011-10-10,60,2,98.36,1139.0,2,2,3,223
17463.0,2011-11-23,16,5,64.95,1554.0,4,3,3,433
17464.0,2011-07-04,158,1,71.4,1444.5,1,1,3,113
17466.0,2011-11-29,10,2,30.450000000000003,2362.5,4,2,2,422
17468.0,2011-11-29,10,2,47.0,1882.5,4,2,3,423
17469.0,2011-11-23,16,5,114.39999999999999,1020.0,4,3,3,433
17470.0,2011-10-26,44,4,73.62,1416.0,3,3,3,333
17472.0,2011-06-01,191,3,23.82,2570.0,1,3,2,132
17475.0,2011-09-21,79,1,26.099999999999998,2482.0,2,1,2,212
17480.0,2011-09-23,77,1,35.400000000000006,2200.5,2,1,2,212
17481.0,2011-12-06,3,4,59.400000000000006,1646.0,4,3,3,433
17483.0,2011-10-05,65,3,58.5,1659.0,2,3,3,233
17486.0,2011-03-23,261,1,17.0,2929.5,1,1,1,111
17489.0,2011-10-12,58,2,25.2,2534.0,2,2,2,222
17490.0,2011-12-09,0,7,299.94,415.0,4,4,4,444
17491.0,2011-12-08,1,9,381.75,322.0,4,4,4,444
17492.0,2011-04-05,248,1,10.2,3358.5,1,1,1,111
17495.0,2011-12-02,7,2,50.28,1803.5,4,2,3,423
17496.0,2010-12-16,358,1,9.0,3441.0,1,1,1,111
17498.0,2011-09-25,75,1,15.0,3106.0,2,1,1,211
17499.0,2011-02-23,289,1,20.4,2682.5,1,1,2,112
17500.0,2011-11-22,17,3,1105.0,114.0,4,3,4,434
17501.0,2011-05-03,220,2,25.950000000000003,2484.5,1,2,2,122
17502.0,2011-11-30,9,4,108.30000000000001,1053.5,4,3,3,433
17503.0,2011-12-07,2,2,59.96,1635.0,4,2,3,423
17504.0,2011-05-17,206,9,289.28,434.0,1,4,4,144
17505.0,2011-07-01,161,2,49.65,1834.0,1,2,3,123
17506.0,2011-09-25,75,1,25.0,2542.5,2,1,2,212
17507.0,2011-03-23,261,2,15.149999999999999,3053.0,1,2,1,121
17509.0,2011-10-13,57,8,134.19,893.0,2,4,4,244
17510.0,2011-11-15,24,1,22.5,2622.0,3,1,2,312
17511.0,2011-12-07,2,29,3480.01,37.0,4,4,4,444
17512.0,2011-11-11,28,10,589.5200000000001,207.0,3,4,4,344
17513.0,2011-09-28,72,1,70.8,1453.0,2,1,3,213
17514.0,2011-08-03,128,1,2.95,3741.5,2,1,1,211
17515.0,2011-11-08,31,4,43.2,1964.0,3,3,2,332
17516.0,2011-11-24,15,5,28.75,2427.0,4,3,2,432
17517.0,2011-02-04,308,1,11.7,3296.0,1,1,1,111
17519.0,2011-11-22,17,5,106.10000000000001,1077.5,4,3,3,433
17520.0,2011-10-17,53,1,15.0,3106.0,2,1,1,211
17521.0,2011-11-10,29,3,35.16,2213.5,3,3,2,332
17522.0,2011-12-08,1,5,119.29999999999998,988.0,4,3,3,433
17523.0,2011-11-28,11,4,150.95999999999998,796.0,4,3,4,434
17524.0,2010-12-13,361,1,8.25,3480.0,1,1,1,111
17525.0,2010-12-15,359,1,102.0,1106.5,1,1,3,113
17526.0,2011-12-05,4,4,203.20000000000002,607.0,4,3,4,434
17527.0,2011-10-17,53,4,103.56,1096.0,2,3,3,233
17528.0,2011-12-08,1,8,115.24,1012.0,4,4,3,443
17530.0,2011-12-08,1,10,144.17000000000002,828.0,4,4,4,444
17531.0,2011-06-02,190,1,15.9,3012.0,1,1,1,111
17534.0,2011-10-17,53,1,24.96,2548.0,2,1,2,212
17535.0,2011-03-04,280,1,10.2,3358.5,1,1,1,111
17536.0,2011-06-15,177,1,25.5,2507.5,1,1,2,112
17537.0,2011-11-10,29,2,24.669999999999998,2559.0,3,2,2,322
17538.0,2011-11-14,25,1,7.9,3505.5,3,1,1,311
17540.0,2011-11-15,24,2,35.550000000000004,2189.5,3,2,2,322
17542.0,2011-03-15,269,1,20.4,2682.5,1,1,2,112
17545.0,2011-10-27,43,3,16.15,3000.0,3,3,1,331
17548.0,2011-04-20,233,1,30.0,2386.5,1,1,2,112
17549.0,2011-11-16,23,2,46.8,1891.5,3,2,3,323
17550.0,2011-05-26,197,3,5.65,3592.0,1,3,1,131
17551.0,2010-12-15,359,1,17.0,2929.5,1,1,1,111
17552.0,2011-10-10,60,2,39.900000000000006,2050.5,2,2,2,222
17553.0,2011-08-02,129,1,237.60000000000002,520.5,2,1,4,214
17554.0,2011-12-08,1,5,159.06,763.0,4,3,4,434
17555.0,2011-11-20,19,2,9.85,3414.0,3,2,1,321
17556.0,2011-05-18,205,1,10.5,3332.0,1,1,1,111
17557.0,2011-11-25,14,3,42.75,1974.5,4,3,2,432
17560.0,2011-09-06,94,5,202.3,611.0,2,3,4,234
17561.0,2011-11-20,19,1,6.25,3564.0,3,1,1,311
17562.0,2011-11-25,14,7,140.98,851.0,4,4,4,444
17564.0,2011-11-15,24,3,24.0,2566.0,3,3,2,332
17566.0,2011-12-01,8,2,11.64,3302.0,4,2,1,421
17567.0,2011-12-02,7,7,212.09,580.0,4,4,4,444
17569.0,2011-01-11,332,1,17.700000000000003,2860.0,1,1,2,112
17571.0,2011-10-20,50,4,55.1,1708.0,2,3,3,233
17572.0,2011-09-29,71,3,69.9,1469.0,2,3,3,233
17573.0,2011-11-10,29,3,29.46,2417.0,3,3,2,332
17574.0,2011-04-11,242,1,35.7,2180.5,1,1,2,112
17576.0,2011-12-01,8,19,146.8,817.0,4,4,4,444
17578.0,2011-05-05,218,1,18.72,2801.0,1,1,2,112
17579.0,2011-12-05,4,3,63.800000000000004,1573.0,4,3,3,433
17580.0,2011-04-01,252,3,65.65,1542.0,1,3,3,133
17581.0,2011-12-09,0,23,813.61,157.0,4,4,4,444
17582.0,2011-04-17,236,1,1.7399999999999998,3798.0,1,1,1,111
17584.0,2011-12-02,7,2,54.6,1716.5,4,2,3,423
17585.0,2011-08-22,109,4,17.290000000000003,2915.0,2,3,1,231
17588.0,2011-08-31,100,3,289.02,435.0,2,3,4,234
17589.0,2011-10-10,60,4,34.45,2246.0,2,3,2,232
17590.0,2011-12-07,2,3,25.459999999999997,2522.0,4,3,2,432
17591.0,2011-09-27,73,6,147.35,815.0,2,4,4,244
17593.0,2011-12-06,3,5,108.53,1051.0,4,3,3,433
17594.0,2011-09-15,85,2,67.0,1520.5,2,2,3,223
17595.0,2011-11-27,12,2,7.0600000000000005,3536.0,4,2,1,421
17596.0,2011-11-16,23,6,65.32,1547.0,3,4,3,343
17597.0,2011-05-10,213,1,19.799999999999997,2754.5,1,1,2,112
17600.0,2011-11-22,17,1,16.65,2949.0,4,1,1,411
